record_id,product_key,model_code,category,brand_tier,site,collected_at,condition,views,title_len,price
R00333,P01180,MC-5308-1180,本・音楽,2,site_E,2025-11-08,傷や汚れあり,62,66,968
R00334,P00459,MC-9115-0459,ファッション,0,site_C,2026-02-24,ほぼ新品,117,35,1918
R00335,P00793,MC-2229-0793,ファッション,1,site_D,2025-12-31,傷や汚れあり,281,70,8736
R00336,P00017,MC-7631-0017,本・音楽,1,site_D,2025-10-31,新品,284,108,1629
R00337,P00366,MC-7078-0366,本・音楽,1,site_E,2025-12-26,新品,97,36,2468
R00338,P01131,MC-8429-1131,ホビー,0,site_E,2025-12-19,ほぼ新品,132,49,21955
R00339,P01758,MC-8285-1758,ファッション,0,site_A,2026-01-04,ほぼ新品,203,38,7839
R00340,P01682,MC-4152-1682,家電,0,site_D,2026-01-25,傷や汚れあり,162,93,21052
R00341,P00064,MC-4362-0064,本・音楽,0,site_E,2026-02-14,ほぼ新品,5,98,762
R00342,P00134,MC-3929-0134,スポーツ,1,site_B,2026-01-01,ほぼ新品,135,98,4742
R00343,P01801,MC-4895-1801,ファッション,0,site_A,2026-02-26,ほぼ新品,30,106,4747
R00345,P00815,MC-2783-0815,本・音楽,1,site_C,2025-10-15,新品,147,34,1032
R00346,P01716,MC-9402-1716,ホビー,1,site_C,2026-01-01,ほぼ新品,274,25,35541
R00347,P01838,MC-8408-1838,本・音楽,1,site_B,2025-10-15,全体的に状態が悪い,189,105,2657
R00348,P00352,MC-2813-0352,ホビー,0,site_B,2025-12-31,新品,105,40,8818
R00349,P01206,MC-8193-1206,ホビー,1,site_B,2026-01-13,全体的に状態が悪い,61,127,2525
R00350,P01835,MC-9349-1835,ファッション,1,site_B,2025-12-29,全体的に状態が悪い,51,26,4733
R00351,P01863,MC-9012-1863,家電,1,site_C,2026-02-07,ほぼ新品,185,113,62202
R00352,P00649,MC-1669-0649,スポーツ,0,site_B,2025-12-04,全体的に状態が悪い,91,108,4859
R00353,P02143,MC-7998-2143,家電,0,site_E,2025-10-10,ほぼ新品,133,101,38872
R00354,P02122,MC-8987-2122,家電,0,site_E,2025-12-10,全体的に状態が悪い,157,50,27635
R00355,P01222,MC-1275-1222,スポーツ,0,site_C,2025-11-11,傷や汚れあり,206,33,5834
R00357,P00328,MC-5841-0328,ファッション,0,site_C,2025-11-22,ほぼ新品,218,127,6235
R00359,P00624,MC-4007-0624,ホビー,2,site_B,2026-02-07,傷や汚れあり,151,17,9744
R00360,P00796,MC-9855-0796,本・音楽,1,site_B,2026-01-25,全体的に状態が悪い,63,92,1225
R00361,P01042,MC-3241-1042,スポーツ,1,site_D,2026-01-16,傷や汚れあり,194,90,37255
R00362,P00042,MC-3073-0042,ファッション,1,site_B,2026-02-08,傷や汚れあり,210,26,15172
R00363,P01282,MC-5498-1282,スポーツ,2,site_C,2025-12-28,全体的に状態が悪い,36,94,6659
R00364,P02028,MC-3040-2028,スポーツ,0,site_A,2025-12-15,ほぼ新品,124,52,7430
R00365,P01194,MC-4304-1194,スポーツ,1,site_E,2025-12-25,傷や汚れあり,310,97,2276
R00366,P00012,MC-8691-0012,本・音楽,0,site_B,2026-01-20,ほぼ新品,77,107,1202
R00367,P01422,MC-8024-1422,家電,0,site_E,2026-01-09,新品,232,123,28492
R00369,P00440,MC-7957-0440,ファッション,1,site_A,2026-02-06,傷や汚れあり,121,98,8652
R00370,P00449,MC-7710-0449,ファッション,1,site_C,2025-11-16,全体的に状態が悪い,128,39,2427
R00372,P00956,MC-7862-0956,ファッション,0,site_C,2025-12-14,傷や汚れあり,203,125,6511
R00374,P01942,MC-5696-1942,ファッション,1,site_E,2025-12-26,新品,112,75,2320
R00375,P01786,MC-3313-1786,本・音楽,0,site_C,2025-11-09,傷や汚れあり,62,79,753
R00376,P02157,MC-3570-2157,本・音楽,1,site_A,2025-12-18,傷や汚れあり,41,87,2166
R00377,P01284,MC-2680-1284,スポーツ,0,site_B,2025-11-23,傷や汚れあり,308,83,16642
R00378,P00429,MC-5182-0429,ホビー,1,site_A,2025-10-05,ほぼ新品,239,102,12277
R00379,P00460,MC-8384-0460,家電,1,site_D,2025-10-09,傷や汚れあり,108,72,15624
R00380,P00210,MC-5602-0210,家電,0,site_D,2026-01-11,ほぼ新品,35,125,65149
R00382,P00071,MC-2992-0071,家電,1,site_C,2025-10-03,傷や汚れあり,264,69,20028
R00383,P01934,MC-8987-1934,ファッション,0,site_E,2025-10-31,傷や汚れあり,180,85,6068
R00385,P01415,MC-2217-1415,スポーツ,1,site_A,2025-11-26,傷や汚れあり,416,92,13977
R00386,P00773,MC-5110-0773,ファッション,0,site_D,2026-01-05,傷や汚れあり,64,22,3341
R00387,P00039,MC-5403-0039,家電,0,site_C,2025-10-29,新品,347,50,75864
R00388,P02105,MC-3358-2105,本・音楽,0,site_A,2025-12-27,傷や汚れあり,75,22,757
R00389,P00702,MC-8206-0702,本・音楽,1,site_C,2025-10-29,ほぼ新品,171,37,759
R00391,P00419,MC-3096-0419,ファッション,1,site_D,2026-02-12,傷や汚れあり,324,117,5875
R00392,P00977,MC-4525-0977,ホビー,2,site_B,2025-10-11,全体的に状態が悪い,125,72,8201
R00393,P00430,MC-8374-0430,スポーツ,1,site_C,2025-10-18,新品,112,99,9726
R00394,P01367,MC-5863-1367,ホビー,0,site_C,2025-10-04,ほぼ新品,23,91,16391
R00395,P00719,MC-5990-0719,ファッション,1,site_A,2026-02-26,傷や汚れあり,80,46,3177
R00397,P01364,MC-8845-1364,スポーツ,0,site_C,2025-11-23,新品,152,127,44844
R00398,P01216,MC-5065-1216,本・音楽,1,site_A,2025-10-20,傷や汚れあり,165,63,1587
R00400,P00151,MC-4187-0151,ファッション,1,site_D,2025-10-25,傷や汚れあり,61,91,12102
R00401,P02133,MC-3282-2133,家電,0,site_D,2026-01-12,新品,46,59,105749
R00402,P00437,MC-7565-0437,スポーツ,2,site_C,2025-12-13,傷や汚れあり,80,113,6200
R00403,P01585,MC-3458-1585,ホビー,1,site_A,2026-02-20,傷や汚れあり,277,34,5042
R00404,P00669,MC-6161-0669,本・音楽,1,site_D,2026-01-04,ほぼ新品,116,51,3002
R00405,P02112,MC-7652-2112,スポーツ,0,site_C,2025-12-13,ほぼ新品,286,119,18320
R00406,P00805,MC-7765-0805,家電,0,site_C,2025-12-12,ほぼ新品,32,113,21164
R00407,P00673,MC-1176-0673,ホビー,0,site_A,2025-11-07,傷や汚れあり,29,73,4675
R00409,P01830,MC-4824-1830,家電,1,site_E,2026-02-14,傷や汚れあり,99,112,14137
R00410,P00218,MC-6027-0218,家電,0,site_C,2025-12-03,新品,119,35,50071
R00411,P01206,MC-8193-1206,ホビー,1,site_D,2026-01-14,傷や汚れあり,206,112,5886
R00412,P00017,MC-7631-0017,本・音楽,1,site_E,2025-11-02,傷や汚れあり,180,43,1021
R00413,P01860,MC-7938-1860,スポーツ,1,site_A,2025-12-07,新品,177,103,12404
R00414,P00830,MC-7444-0830,家電,0,site_A,2026-01-26,全体的に状態が悪い,41,81,5583
R00416,P00252,MC-1223-0252,スポーツ,0,site_B,2025-12-11,新品,158,39,12252
R00417,P00151,MC-4187-0151,ファッション,1,site_C,2025-10-22,ほぼ新品,44,109,18015
R00418,P00396,MC-6675-0396,ファッション,0,site_E,2025-10-14,傷や汚れあり,156,97,3565
R00419,P00579,MC-6576-0579,ファッション,0,site_E,2026-01-11,新品,144,23,9174
R00421,P01260,MC-7758-1260,ファッション,2,site_D,2025-12-30,新品,115,18,10224
R00422,P01996,MC-6804-1996,スポーツ,0,site_C,2025-10-25,ほぼ新品,67,120,35476
R00424,P00486,MC-8976-0486,ファッション,0,site_C,2026-01-19,ほぼ新品,76,29,7020
R00425,P02103,MC-2762-2103,本・音楽,0,site_D,2025-11-04,ほぼ新品,223,79,3120
R00426,P00884,MC-3523-0884,ファッション,2,site_E,2025-10-30,全体的に状態が悪い,115,96,3485
R00427,P00038,MC-8686-0038,家電,2,site_E,2026-01-23,傷や汚れあり,128,47,93592
R00428,P01653,MC-9398-1653,ホビー,2,site_B,2026-02-02,ほぼ新品,232,50,9045
R00432,P00410,MC-6221-0410,ファッション,1,site_C,2025-12-29,新品,59,83,5674
R00434,P00754,MC-5426-0754,ファッション,0,site_A,2026-02-21,ほぼ新品,143,129,2195
R00437,P01750,MC-6764-1750,ホビー,0,site_A,2025-10-02,全体的に状態が悪い,173,104,3558
R00439,P01873,MC-6591-1873,家電,0,site_D,2026-01-16,ほぼ新品,172,102,32765
R00441,P00083,MC-9800-0083,スポーツ,0,site_C,2025-12-20,全体的に状態が悪い,213,86,6279
R00442,P00765,MC-9232-0765,ファッション,2,site_C,2025-11-24,新品,116,116,14784
R00443,P01526,MC-4595-1526,ファッション,0,site_A,2025-12-15,傷や汚れあり,45,94,4877
R00444,P00424,MC-9508-0424,スポーツ,0,site_E,2025-10-22,ほぼ新品,260,18,10969
R00445,P00564,MC-7348-0564,ホビー,2,site_C,2025-11-24,傷や汚れあり,132,37,3894
R00447,P01856,MC-6404-1856,家電,0,site_A,2025-11-01,ほぼ新品,72,77,13973
R00449,P01018,MC-5286-1018,スポーツ,1,site_E,2026-01-15,傷や汚れあり,55,18,25758
R00450,P01538,MC-1953-1538,ファッション,1,site_D,2026-02-13,新品,190,105,9676
R00451,P01237,MC-2850-1237,スポーツ,1,site_D,2025-12-28,新品,330,78,38780
R00453,P00667,MC-4274-0667,スポーツ,1,site_E,2025-11-22,全体的に状態が悪い,327,28,7727
R00454,P01030,MC-4789-1030,ホビー,1,site_B,2025-12-23,新品,186,37,15996
R00455,P00990,MC-4198-0990,本・音楽,0,site_E,2025-10-05,傷や汚れあり,161,127,990
R00457,P01768,MC-5021-1768,ホビー,0,site_C,2025-11-22,全体的に状態が悪い,136,56,1646
R00458,P01917,MC-6618-1917,スポーツ,1,site_D,2026-01-15,新品,239,86,14233
R00459,P01188,MC-9335-1188,本・音楽,0,site_A,2025-12-23,傷や汚れあり,181,38,2399
R00460,P01477,MC-1916-1477,本・音楽,0,site_E,2026-01-22,新品,24,25,1983
R00461,P01419,MC-3519-1419,ホビー,0,site_D,2026-01-26,傷や汚れあり,125,96,2571
R00462,P01368,MC-7665-1368,ホビー,2,site_B,2025-10-04,傷や汚れあり,321,49,3451
R00463,P02192,MC-8108-2192,ファッション,2,site_B,2026-02-26,ほぼ新品,140,50,12135
R00464,P01362,MC-4035-1362,家電,0,site_D,2025-10-17,傷や汚れあり,48,66,9845
R00465,P01335,MC-9667-1335,ファッション,0,site_D,2025-11-16,傷や汚れあり,110,71,6127
R00466,P00486,MC-8976-0486,ファッション,0,site_B,2026-01-17,新品,154,25,11812
R00467,P01973,MC-3625-1973,ファッション,2,site_D,2026-01-15,傷や汚れあり,123,102,10794
R00468,P01392,MC-6055-1392,スポーツ,1,site_A,2026-02-28,全体的に状態が悪い,188,25,16265
R00471,P01523,MC-9723-1523,ファッション,2,site_E,2025-10-13,傷や汚れあり,484,97,8942
R00472,P00655,MC-8683-0655,家電,0,site_A,2025-12-02,全体的に状態が悪い,51,98,10727
R00473,P00174,MC-7366-0174,家電,1,site_C,2026-02-01,ほぼ新品,81,73,13706
R00474,P01127,MC-6317-1127,ホビー,0,site_A,2026-02-12,新品,119,129,3133
R00475,P00232,MC-7196-0232,スポーツ,0,site_C,2025-12-21,傷や汚れあり,306,117,9113
R00476,P01977,MC-9970-1977,ファッション,1,site_C,2025-10-03,傷や汚れあり,230,82,8069
R00477,P01356,MC-8102-1356,本・音楽,1,site_A,2025-11-05,ほぼ新品,48,126,2583
R00478,P00649,MC-1669-0649,スポーツ,0,site_D,2025-12-04,傷や汚れあり,76,52,7053
R00479,P01701,MC-7516-1701,本・音楽,0,site_A,2025-10-10,全体的に状態が悪い,77,68,839
R00480,P01971,MC-3039-1971,スポーツ,0,site_D,2026-01-28,新品,416,36,17603
R00481,P01189,MC-8062-1189,ホビー,1,site_B,2025-11-02,ほぼ新品,179,102,19148
R00482,P01718,MC-7548-1718,ファッション,0,site_E,2026-01-21,ほぼ新品,211,65,2767
R00483,P00434,MC-4387-0434,ファッション,0,site_E,2025-12-09,ほぼ新品,73,54,6589
R00484,P00662,MC-8550-0662,家電,0,site_B,2026-02-16,新品,34,99,22970
R00485,P00257,MC-2333-0257,家電,0,site_B,2025-11-24,ほぼ新品,41,101,38644
R00486,P02190,MC-8092-2190,ホビー,0,site_B,2026-01-23,ほぼ新品,86,106,6665
R00487,P01355,MC-8465-1355,家電,0,site_D,2026-02-22,ほぼ新品,199,25,43683
R00488,P02058,MC-8260-2058,本・音楽,0,site_D,2026-02-18,新品,18,56,3384
R00489,P01824,MC-6249-1824,本・音楽,0,site_B,2026-01-18,新品,184,98,5051
R00490,P01872,MC-2963-1872,ファッション,0,site_C,2026-01-31,全体的に状態が悪い,211,63,6322
R00491,P01673,MC-4410-1673,ホビー,0,site_E,2026-02-17,新品,95,93,4988
R00492,P00235,MC-8081-0235,家電,0,site_B,2025-12-18,傷や汚れあり,46,100,17448
R00494,P00986,MC-6617-0986,ファッション,0,site_C,2026-02-11,全体的に状態が悪い,122,96,3200
R00495,P00258,MC-6235-0258,ホビー,0,site_A,2026-01-31,傷や汚れあり,84,31,3887
R00496,P01230,MC-8282-1230,ホビー,1,site_C,2026-02-17,ほぼ新品,68,19,14962
R00497,P00434,MC-4387-0434,ファッション,0,site_D,2025-12-10,傷や汚れあり,94,86,4084
R00498,P01281,MC-1764-1281,スポーツ,1,site_E,2026-01-23,傷や汚れあり,56,26,5045
R00499,P01637,MC-1381-1637,本・音楽,1,site_E,2025-12-12,ほぼ新品,306,19,1872
R00500,P01684,MC-3300-1684,ファッション,2,site_B,2025-12-03,ほぼ新品,150,122,17831
R00502,P02080,MC-7597-2080,ファッション,0,site_C,2025-12-20,全体的に状態が悪い,191,36,3384
R00503,P00610,MC-4549-0610,家電,1,site_A,2025-11-13,傷や汚れあり,153,122,18242
R00504,P00262,MC-1997-0262,ホビー,0,site_A,2026-01-15,新品,32,97,10664
R00505,P00926,MC-3927-0926,スポーツ,2,site_E,2025-10-15,全体的に状態が悪い,358,74,16107
R00506,P01548,MC-2509-1548,ファッション,1,site_B,2025-10-31,新品,423,82,13091
R00507,P01399,MC-8291-1399,家電,0,site_B,2025-10-10,ほぼ新品,105,78,26775
R00508,P02091,MC-1903-2091,スポーツ,0,site_A,2025-12-07,ほぼ新品,79,37,11522
R00509,P00555,MC-7758-0555,ホビー,0,site_D,2026-02-06,ほぼ新品,284,21,10239
R00510,P01788,MC-2336-1788,本・音楽,0,site_B,2025-11-28,傷や汚れあり,149,86,1865
R00511,P01266,MC-5364-1266,家電,1,site_D,2026-01-13,傷や汚れあり,343,33,44074
R00512,P00664,MC-3312-0664,家電,0,site_B,2025-10-03,傷や汚れあり,85,63,17118
R00514,P02012,MC-9903-2012,スポーツ,1,site_C,2026-01-25,ほぼ新品,279,16,19057
R00515,P00144,MC-3005-0144,本・音楽,0,site_E,2025-12-25,ほぼ新品,269,19,1101
R00516,P01654,MC-6476-1654,本・音楽,0,site_B,2026-02-03,傷や汚れあり,117,129,5811
R00517,P01074,MC-1606-1074,ファッション,0,site_B,2026-01-15,新品,238,79,10524
R00518,P01468,MC-2062-1468,ファッション,0,site_D,2026-01-13,傷や汚れあり,96,71,5229
R00520,P01647,MC-1990-1647,ホビー,0,site_E,2025-10-05,新品,257,65,12099
R00521,P01736,MC-4264-1736,ホビー,0,site_D,2026-01-12,ほぼ新品,89,43,8378
R00523,P01803,MC-7882-1803,ファッション,1,site_D,2026-02-05,新品,112,51,17276
R00524,P01725,MC-4852-1725,ファッション,0,site_C,2026-02-07,ほぼ新品,341,85,7888
R00525,P01513,MC-3898-1513,ファッション,2,site_B,2025-11-03,ほぼ新品,475,64,16983
R00526,P01449,MC-5082-1449,ファッション,1,site_D,2025-11-27,ほぼ新品,184,113,19920
R00527,P00728,MC-4034-0728,本・音楽,0,site_D,2026-02-05,ほぼ新品,112,126,597
R00528,P01916,MC-9574-1916,本・音楽,1,site_D,2026-02-13,傷や汚れあり,294,32,1714
R00529,P00197,MC-8123-0197,ホビー,1,site_B,2026-02-26,ほぼ新品,186,118,25495
R00532,P01841,MC-2929-1841,本・音楽,0,site_B,2026-02-01,傷や汚れあり,138,64,890
R00533,P00249,MC-9770-0249,ファッション,1,site_C,2025-11-16,ほぼ新品,27,58,7210
R00534,P02040,MC-5835-2040,家電,0,site_C,2025-11-14,傷や汚れあり,204,63,55617
R00535,P01608,MC-5598-1608,スポーツ,0,site_A,2025-10-09,ほぼ新品,169,119,13475
R00536,P00451,MC-2099-0451,ファッション,0,site_C,2025-11-06,ほぼ新品,240,87,2758
R00537,P00822,MC-3919-0822,ホビー,0,site_E,2025-12-01,ほぼ新品,56,105,2933
R00538,P00366,MC-7078-0366,本・音楽,1,site_A,2025-12-25,傷や汚れあり,57,95,1852
R00539,P01746,MC-6288-1746,ファッション,2,site_C,2025-10-26,ほぼ新品,217,31,10651
R00540,P01036,MC-5508-1036,ファッション,1,site_C,2026-01-07,ほぼ新品,50,121,23582
R00541,P01344,MC-3983-1344,スポーツ,2,site_D,2025-11-06,傷や汚れあり,226,28,14779
R00542,P02050,MC-4348-2050,スポーツ,1,site_D,2025-12-27,新品,96,83,9520
R00543,P01090,MC-9154-1090,家電,0,site_A,2026-01-12,新品,113,64,41296
R00544,P01277,MC-6413-1277,家電,0,site_E,2025-12-29,全体的に状態が悪い,337,84,14293
R00545,P01513,MC-3898-1513,ファッション,2,site_A,2025-11-01,ほぼ新品,353,64,14634
R00546,P01317,MC-1964-1317,家電,2,site_C,2025-12-17,新品,112,124,246531
R00547,P00759,MC-8305-0759,ファッション,0,site_E,2026-02-16,ほぼ新品,81,96,3154
R00548,P00559,MC-4502-0559,ファッション,0,site_E,2025-11-18,ほぼ新品,217,111,3557
R00550,P01211,MC-2042-1211,ホビー,2,site_D,2026-02-25,全体的に状態が悪い,242,45,12135
R00552,P01335,MC-9667-1335,ファッション,0,site_A,2025-11-18,ほぼ新品,77,86,8857
R00553,P00492,MC-2350-0492,スポーツ,0,site_A,2025-10-09,ほぼ新品,75,50,34669
R00554,P00362,MC-4596-0362,家電,0,site_C,2025-10-29,全体的に状態が悪い,122,123,4157
R00555,P01903,MC-1567-1903,スポーツ,0,site_C,2025-12-23,全体的に状態が悪い,114,120,4893
R00556,P01643,MC-3741-1643,家電,1,site_B,2026-01-31,新品,230,56,72680
R00557,P01057,MC-2969-1057,ファッション,1,site_C,2025-12-20,ほぼ新品,136,114,4912
R00558,P00457,MC-6177-0457,ファッション,0,site_D,2026-01-05,新品,263,18,7672
R00559,P01260,MC-7758-1260,ファッション,2,site_C,2025-12-28,傷や汚れあり,155,35,3981
R00560,P01086,MC-9806-1086,ファッション,0,site_B,2025-12-21,全体的に状態が悪い,166,37,1679
R00561,P00799,MC-7409-0799,家電,1,site_C,2025-12-12,ほぼ新品,128,48,19981
R00562,P01011,MC-6591-1011,ファッション,1,site_B,2026-01-16,ほぼ新品,45,34,10003
R00563,P01841,MC-2929-1841,本・音楽,0,site_D,2026-02-01,全体的に状態が悪い,121,64,717
R00564,P00989,MC-5348-0989,本・音楽,2,site_A,2026-01-26,新品,26,114,913
R00566,P02002,MC-6179-2002,ファッション,0,site_C,2025-11-26,ほぼ新品,120,80,2273
R00567,P00053,MC-8549-0053,スポーツ,0,site_D,2026-01-07,全体的に状態が悪い,150,97,4339
R00568,P00093,MC-7850-0093,スポーツ,1,site_D,2026-01-28,全体的に状態が悪い,338,19,5077
R00570,P01814,MC-6446-1814,ファッション,0,site_D,2025-12-31,ほぼ新品,131,48,2769
R00571,P02079,MC-3724-2079,ホビー,1,site_A,2025-10-19,傷や汚れあり,293,71,6215
R00572,P00251,MC-9307-0251,スポーツ,0,site_C,2025-11-18,全体的に状態が悪い,396,117,11309
R00573,P00475,MC-9151-0475,ファッション,2,site_E,2026-02-15,傷や汚れあり,131,98,3979
R00574,P01383,MC-8770-1383,ホビー,1,site_B,2025-12-08,傷や汚れあり,159,49,2119
R00575,P01710,MC-4902-1710,本・音楽,1,site_D,2025-12-09,全体的に状態が悪い,165,108,968
R00576,P00241,MC-7480-0241,ホビー,0,site_D,2025-12-02,ほぼ新品,70,81,29641
R00578,P00398,MC-2703-0398,ホビー,0,site_A,2025-10-06,ほぼ新品,41,96,10608
R00579,P01913,MC-1356-1913,スポーツ,1,site_C,2025-12-09,新品,279,25,34716
R00580,P00984,MC-6244-0984,ホビー,1,site_D,2025-12-29,ほぼ新品,107,119,3440
R00581,P00121,MC-5279-0121,家電,1,site_C,2025-12-15,新品,89,80,73673
R00583,P01260,MC-7758-1260,ファッション,2,site_A,2026-01-01,新品,179,79,8114
R00584,P00904,MC-2486-0904,ホビー,1,site_A,2025-12-27,ほぼ新品,108,32,7315
R00585,P01814,MC-6446-1814,ファッション,0,site_B,2025-12-29,傷や汚れあり,16,102,2574
R00586,P01934,MC-8987-1934,ファッション,0,site_C,2025-11-04,傷や汚れあり,205,121,4922
R00587,P00367,MC-1985-0367,ホビー,1,site_A,2025-11-18,ほぼ新品,284,37,4333
R00588,P01012,MC-2930-1012,ファッション,0,site_E,2026-01-26,ほぼ新品,144,30,4682
R00589,P01943,MC-6182-1943,家電,0,site_A,2026-02-17,ほぼ新品,75,105,29478
R00591,P02069,MC-3423-2069,ホビー,2,site_E,2025-12-06,ほぼ新品,79,88,20459
R00592,P00012,MC-8691-0012,本・音楽,0,site_C,2026-01-18,ほぼ新品,47,117,1225
R00594,P01969,MC-8821-1969,家電,1,site_A,2026-01-01,ほぼ新品,229,119,29063
R00595,P00166,MC-6623-0166,スポーツ,0,site_C,2026-01-14,全体的に状態が悪い,114,73,5997
R00596,P01070,MC-5815-1070,本・音楽,0,site_B,2025-12-30,全体的に状態が悪い,316,34,4259
R00597,P01861,MC-8676-1861,スポーツ,1,site_E,2026-01-29,傷や汚れあり,145,16,6267
R00598,P00710,MC-2499-0710,家電,0,site_D,2026-01-11,傷や汚れあり,98,21,9321
R00600,P01479,MC-1114-1479,家電,0,site_A,2026-02-21,ほぼ新品,119,62,90237
R00601,P01703,MC-7884-1703,ファッション,1,site_C,2025-12-08,ほぼ新品,136,107,4250
R00602,P00558,MC-4935-0558,スポーツ,1,site_A,2025-11-02,全体的に状態が悪い,548,22,10186
R00603,P01791,MC-4463-1791,本・音楽,1,site_A,2026-02-21,新品,118,67,1166
R00604,P02079,MC-3724-2079,ホビー,1,site_B,2025-10-16,傷や汚れあり,316,74,9668
R00605,P00882,MC-3061-0882,スポーツ,0,site_A,2025-10-11,新品,152,84,18822
R00606,P00505,MC-2221-0505,ホビー,1,site_B,2025-10-25,ほぼ新品,231,38,20900
R00608,P00773,MC-5110-0773,ファッション,0,site_B,2026-01-09,ほぼ新品,342,63,5972
R00609,P00251,MC-9307-0251,スポーツ,0,site_B,2025-11-18,新品,115,43,32455
